Image_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,True Label
10254062_637769292958779_1139646966_n.jpg,0.27151775,0.3288697,0.18489908,0.065853044,0.06587264,0.015043031,0.020183008,0.010812354,0.013722298,0.008552864,0.0049844375,0.003978806,0.002925806,0.0015243858,0.001260759,0
10261113_933553820091325_1643139508_n.jpg,0.47899768,0.19495162,0.1117923,0.054388072,0.06229112,0.02911977,0.024626678,0.012408461,0.013248337,0.0039548334,0.0052345567,0.0034238966,0.0035072267,0.0008877156,0.0011677379,0
10261264_1585824884975969_909742790_n.jpg,0.27717417,0.23157783,0.16249123,0.09075805,0.09735541,0.038145058,0.037128355,0.016727818,0.017510118,0.008978692,0.008950419,0.005418097,0.003671951,0.0018843717,0.0022284382,0
10268730_867243416636225_875596791_n.jpg,0.25029895,0.22393607,0.19540218,0.09121695,0.09009335,0.037874755,0.037887365,0.018525215,0.019635653,0.00972052,0.01034227,0.005541718,0.0043047797,0.002545078,0.0026750916,0
10268988_248310035375446_1264556811_n.jpg,0.36176187,0.18203054,0.17937791,0.087771334,0.08120576,0.025840076,0.02832366,0.012655568,0.01876794,0.0064223944,0.0055309907,0.003752566,0.0037819275,0.0009820234,0.0017954545,0
102718560_285073402678362_2325906604623324578_n.jpg,0.3792738,0.19544545,0.148362,0.0740499,0.075270675,0.04185696,0.034777526,0.012577502,0.016929409,0.0060663577,0.0063598175,0.0032725218,0.002780198,0.0014534509,0.0015243922,0
10296598_318469734974098_658830274_n.jpg,0.25155553,0.23838362,0.1749121,0.08989367,0.099486716,0.039083872,0.039759573,0.016032452,0.017388444,0.008808712,0.010654563,0.004839601,0.0040973243,0.0027063768,0.0023974448,0
102983009_285339669268426_1787357853737978577_n.jpg,0.4776852,0.17939797,0.1751977,0.04813071,0.04005512,0.021175463,0.018722633,0.010784346,0.012849736,0.005460953,0.0036332367,0.004080295,0.0015923926,0.00037031315,0.00086386444,0
10299651_1583110715254181_783665656_n.jpg,0.34674573,0.20563847,0.17372769,0.071670495,0.0712166,0.029952945,0.037491992,0.017988648,0.0187964,0.0073643853,0.008928416,0.0038249851,0.003558133,0.0013253558,0.0017698186,0
10311269_436199093190522_574263236_n.jpg,0.25677884,0.23469444,0.164746,0.10267137,0.09326645,0.052439988,0.03707079,0.011888601,0.016212726,0.004380102,0.010605771,0.0033264132,0.0059833797,0.0026047714,0.0033302952,0
10326581_1442645402659647_550157764_n.jpg,0.27612108,0.20190713,0.18132144,0.10222593,0.09517926,0.03943449,0.03543655,0.016293924,0.019247182,0.008802688,0.010244273,0.0048559806,0.0037889753,0.0022956098,0.0028455292,0
10349602_742119165848612_1280394635_n.jpg,0.38670582,0.20689456,0.15037496,0.071875066,0.08692619,0.022486443,0.024221724,0.015525115,0.013028867,0.007472941,0.006055621,0.0034387845,0.0025199328,0.0009132067,0.0015608822,0
10349729_614928545263903_1739494522_n.jpg,0.28215647,0.22604798,0.18775903,0.079207,0.08865724,0.03458438,0.04281947,0.014620366,0.016562447,0.0074236374,0.008099257,0.0043138596,0.0036333422,0.0018173945,0.00229812,0
10354283_713915462000611_1090271878_n.jpg,0.3190332,0.25159106,0.16891399,0.07509034,0.077791095,0.03622108,0.029289605,0.010469251,0.012463284,0.0052861604,0.005252316,0.0037488407,0.0027555623,0.0006622286,0.0014319821,0
10354382_946207018804629_2124997632_n.jpg,0.25603715,0.28116578,0.1691793,0.07476276,0.085538074,0.0294006,0.045146544,0.016305637,0.016413996,0.0084057795,0.007903237,0.0035351953,0.0027866834,0.001213152,0.0022061379,0
10362079_612622328816339_1830917847_n.jpg,0.24403474,0.22153991,0.1947752,0.09945759,0.07605094,0.047302835,0.045736387,0.017513065,0.019505884,0.007989439,0.010548382,0.006505028,0.004275552,0.0022071376,0.002557996,0
10369308_495939930531590_667759048_n.jpg,0.27106002,0.23901637,0.17386718,0.08283206,0.10112447,0.038138896,0.03835179,0.014197579,0.014931783,0.006324922,0.008713431,0.0033957004,0.0036710305,0.0016050909,0.002769664,0
10369419_683821225004285_1617482096_n.jpg,0.30263743,0.24937001,0.18153463,0.07870119,0.07680412,0.028323328,0.029264443,0.0147622,0.012164089,0.0085912105,0.007438729,0.003748828,0.002815685,0.0019718285,0.0018723031,0
10369496_637232133027344_963021433_n.jpg,0.28442547,0.21403396,0.18239687,0.08646137,0.08933605,0.037694648,0.039646886,0.016140107,0.018982042,0.008339056,0.009435269,0.0043971394,0.0038374467,0.0023250242,0.0025487416,0
10375661_1507340106162696_1680594223_n.jpg,0.29948995,0.17666309,0.22037116,0.084332585,0.0900957,0.029098405,0.044483624,0.012998584,0.020372953,0.0074989037,0.0046303323,0.0031606539,0.002493506,0.0030933789,0.0012172316,0
10375745_761244860582887_602870962_n.jpg,0.39719945,0.32646766,0.10240427,0.04087793,0.06642062,0.014211997,0.009697798,0.005529746,0.018514337,0.0035932318,0.0025194099,0.008377638,0.0027869407,0.0008928546,0.0005060966,0
104114093_286462085810882_3699512905593146200_n.jpg,0.2656308,0.23629287,0.16926198,0.08840906,0.090412825,0.03829677,0.04665851,0.016473847,0.018703217,0.00804139,0.009101564,0.004653996,0.0035198857,0.0023191408,0.0022241576,0
10413058_1497109743838197_1379077691_n.jpg,0.2710494,0.21622534,0.22425379,0.08918979,0.07946481,0.029892948,0.037183516,0.012559475,0.01661109,0.0060659684,0.007665179,0.0033888058,0.0029542358,0.0020076993,0.001487936,0
10413998_1424222667848825_521198719_n.jpg,0.33373287,0.21679284,0.16138515,0.089318186,0.07356088,0.029428832,0.032893702,0.017891634,0.018316252,0.008075453,0.00797957,0.0040084263,0.0030327025,0.0016513657,0.0019321636,0
104292579_294871651707546_6952510574613222357_n.jpg,0.26786983,0.23241499,0.19571123,0.0937465,0.08813218,0.030908177,0.034802686,0.010989001,0.01857439,0.006894842,0.007859995,0.003460059,0.003283575,0.0028854634,0.0024671017,0
104429940_1467485936792677_6538286975688482406_n.jpg,0.24790038,0.22017735,0.21874686,0.10401266,0.08932796,0.02439657,0.034779653,0.013368342,0.019471461,0.007581497,0.008303013,0.0045818994,0.002923968,0.0019487155,0.0024796918,0
10448852_298290000347223_38109475_n.jpg,0.26007903,0.2133625,0.19485202,0.09292813,0.093392424,0.038300544,0.036613863,0.016947156,0.019197265,0.009239055,0.01028683,0.0054396805,0.0041787964,0.0025484294,0.002634217,0
10453927_1785896678301491_2053956121_n.jpg,0.31791776,0.23838313,0.18366654,0.044566803,0.08260497,0.027329607,0.037498113,0.02310748,0.01720079,0.011695118,0.006127478,0.0038407166,0.003688864,0.00074805,0.0016245076,0
104558491_316000826085145_4937796644708216243_n.jpg,0.40489343,0.27456135,0.11604839,0.054586977,0.05400028,0.027557088,0.01868727,0.015632195,0.017389352,0.005112298,0.0040372545,0.0033814386,0.0023937745,0.00058304623,0.0011358528,0
10472079_726872614046429_1661337226_n.jpg,0.2666145,0.22448526,0.18775196,0.09425785,0.07996362,0.03520793,0.051914163,0.014822992,0.019833798,0.006234787,0.008302874,0.0037378722,0.0035002655,0.001696507,0.0016756669,0
10475017_1442756842655396_381496363_n.jpg,0.32412362,0.19757593,0.18587688,0.078221805,0.088379465,0.042343583,0.034098305,0.009587451,0.017342566,0.0050078933,0.0057641184,0.0049013766,0.0041405917,0.0010282465,0.0016082202,0
10475095_868363709859578_2125521114_n.jpg,0.2663486,0.24213268,0.16235018,0.102977484,0.103105396,0.032151587,0.026022127,0.017044475,0.019310122,0.00742966,0.0069352556,0.004828804,0.0052472963,0.0020206731,0.0020956143,0
10475189_443880379076993_2092739361_n.jpg,0.24256556,0.22281353,0.19576275,0.11291826,0.08734121,0.04347414,0.03132469,0.02088721,0.01774188,0.0068768007,0.007146723,0.0038596056,0.0033030342,0.0017701294,0.0022144855,0
10488642_799132206784413_963469233_n.jpg,0.33470288,0.19705518,0.20861618,0.055170614,0.086224444,0.03434205,0.025594443,0.0150329,0.01827223,0.008062676,0.0060560605,0.005687599,0.0026384997,0.0011243155,0.0014200461,0
10488674_321587358008424_2139047330_n.jpg,0.36554524,0.1890257,0.16718699,0.0813262,0.07050564,0.03340514,0.033764303,0.0156034315,0.01659169,0.007448616,0.0087923575,0.00384575,0.0033704133,0.0017229974,0.0018654524,0
10488726_272114019656238_1518560487_n.jpg,0.35568836,0.2224791,0.1592116,0.07274729,0.06422122,0.034639824,0.036799222,0.014861453,0.014343106,0.0058361185,0.0075391936,0.004592726,0.0035510233,0.0013931694,0.0020966318,0
10499133_325505757604437_1047126391_n.jpg,0.374138,0.23703693,0.13959947,0.05059242,0.08266049,0.02272024,0.039947506,0.016636718,0.014144022,0.0071949735,0.006253871,0.0031687578,0.002936777,0.001462516,0.0015073082,0
10499258_1437398083198065_1110199222_n.jpg,0.25391123,0.23729396,0.18683814,0.086114295,0.085788,0.03762844,0.04112778,0.015192675,0.02103438,0.008611778,0.010848314,0.0051813596,0.004840784,0.002758965,0.002829899,0
105007486_1187148941627413_829805742238956349_n.jpg,0.3893592,0.14846817,0.1607429,0.09731822,0.0970874,0.030755278,0.027840447,0.011086132,0.018592494,0.0047529475,0.006311972,0.0028424729,0.0024128414,0.0010032755,0.0014261868,0
10507981_1489048284664864_396598911_n.jpg,0.30201182,0.19028865,0.19055654,0.081835814,0.08572463,0.03783929,0.03833515,0.017438343,0.022358943,0.00869588,0.010525758,0.0050905277,0.004076759,0.0025675322,0.0026544486,0
10508046_328310993985968_652333115_n.jpg,0.2616381,0.26098904,0.20936167,0.070292786,0.08609871,0.03101839,0.020564666,0.014251872,0.01607372,0.010511249,0.00845437,0.0043702247,0.0030089498,0.0015291371,0.0018372198,0
10518233_503562046412625_2038897197_n.jpg,0.31317693,0.22474612,0.17147064,0.08196799,0.08290779,0.032230657,0.032113545,0.015283306,0.01764785,0.007697648,0.008626506,0.004652099,0.003588087,0.0016641926,0.0022267033,0
10520222_671076076302390_1170751935_n.jpg,0.33464813,0.20263293,0.18975051,0.06950351,0.07478175,0.032888737,0.03908614,0.01497846,0.015812766,0.006873765,0.0072657373,0.0037848086,0.0037909173,0.0019901618,0.0022116401,0
10533599_1432363673716261_2126295193_n.jpg,0.27320534,0.24128693,0.18125828,0.08828767,0.082667425,0.04245942,0.037973646,0.011178889,0.017359884,0.00598671,0.007521638,0.004009886,0.0031702558,0.0016205105,0.0020135688,0
10533605_587571768022409_1346938981_n.jpg,0.35221478,0.20694363,0.13247332,0.09018613,0.08664573,0.036642455,0.0352968,0.014861601,0.019610174,0.005503734,0.008771426,0.0035746496,0.0030856284,0.0020729555,0.0021170313,0
10535021_307788082716214_2002360731_n.jpg,0.24997777,0.22850683,0.19471027,0.089666985,0.09371463,0.035326168,0.041011326,0.016864086,0.017722093,0.0093272235,0.009378972,0.0051842798,0.0038860159,0.0022302477,0.0024932018,0
10542764_893702674010185_320927185_n.jpg,0.5159504,0.16613951,0.1932107,0.031351317,0.028832471,0.018816585,0.016383449,0.0042370087,0.014573614,0.004424276,0.0021087443,0.00214724,0.0012135198,0.00033792199,0.0002733128,0
10542984_271970289664985_62927418_n.jpg,0.3727831,0.19213757,0.1796584,0.08672183,0.06511934,0.024532694,0.01997154,0.016080296,0.018837031,0.006166491,0.0055806893,0.0055434103,0.0039932826,0.0011243018,0.0017500682,0
10549759_406560592816164_1723154873_n.jpg,0.30198565,0.22911675,0.1763863,0.088743754,0.08716235,0.028768191,0.030897534,0.011886924,0.018558314,0.0053888797,0.008795009,0.0046458193,0.003999637,0.0014861914,0.0021786354,0
10554185_842167525817139_285104567_n.jpg,0.33915368,0.24782269,0.184904,0.043545116,0.06743443,0.030865137,0.028019985,0.01883014,0.01960422,0.006002728,0.004652946,0.0044942005,0.0027691333,0.000656946,0.0012446959,0
10584694_493979494066394_1397440206_n.jpg,0.31590798,0.19691485,0.16975084,0.074961275,0.089196995,0.040409617,0.046953082,0.018617138,0.019971933,0.0073327012,0.00883073,0.0038659405,0.0036636882,0.0015811787,0.0020420463,0
10597394_452300994933713_282498193_n.jpg,0.3621413,0.23087989,0.16167285,0.063061,0.075904794,0.032134354,0.025854608,0.013178338,0.019333852,0.0042087883,0.0031278175,0.004026635,0.0024675997,0.00075926963,0.0012489627,0
10598309_335508559949021_1055179597_n.jpg,0.29667336,0.23186512,0.19596897,0.088212244,0.07099741,0.032578107,0.030372297,0.016085828,0.014704801,0.0053428663,0.0071060914,0.0035840746,0.0030547357,0.0016451576,0.0018089073,0
10607931_1464712307117443_754446339_n.jpg,0.3703939,0.20569465,0.19071046,0.06626207,0.07293063,0.016903384,0.024146007,0.013704039,0.017508175,0.0076448373,0.005626237,0.00381358,0.0025859696,0.00043258627,0.0016434467,0
10617137_946872555340614_1993703808_n.jpg,0.44405812,0.19183256,0.14899941,0.071511336,0.049873043,0.02214005,0.020845838,0.015597832,0.015408425,0.004517447,0.005511926,0.0037609385,0.00342146,0.0011151271,0.0014064393,0
10632088_843669608991202_1345707280_n.jpg,0.25449818,0.24539539,0.18598206,0.097460374,0.08991172,0.029113024,0.04119901,0.013686533,0.016429732,0.0082449345,0.0074872663,0.003682926,0.003177645,0.001690412,0.0020408025,0
10632216_570842396379976_1791167887_n.jpg,0.3181603,0.27244732,0.14038463,0.06257913,0.08595916,0.029614912,0.037965234,0.013932994,0.016843589,0.008077944,0.0057214727,0.0033901834,0.002259032,0.0010476239,0.0016165172,0
10632563_552633991535912_1520155943_n.jpg,0.30372912,0.20185333,0.1850911,0.071935,0.089706436,0.043194626,0.036973316,0.019444043,0.019354459,0.008212383,0.00885151,0.004140998,0.0033545587,0.0019550992,0.002204067,0
10643785_914407658573366_1327050447_n.jpg,0.439937,0.17878892,0.16030127,0.06621236,0.053748287,0.0137908505,0.02142895,0.02483399,0.020676626,0.004770948,0.008137609,0.0027810507,0.0019831557,0.001556656,0.0010523007,0
10661186_712313005548581_1233505834_n.jpg,0.32812598,0.20443134,0.17422271,0.06532646,0.07549526,0.058831103,0.041843,0.011175407,0.018381856,0.0048470483,0.0050780084,0.0042494456,0.004595932,0.0014031772,0.0019932503,0
10665470_336664639842682_361198386_n.jpg,0.35754007,0.20533091,0.15199764,0.07078728,0.075581916,0.041384783,0.044439167,0.013379674,0.016920127,0.005571528,0.007000562,0.0047033983,0.0019710602,0.0016012995,0.0017905044,0
10665630_948211655195331_1409310995_n.jpg,0.27405924,0.23348379,0.18317647,0.087240174,0.08826004,0.035148427,0.036198016,0.0154998405,0.015848039,0.008011286,0.010252305,0.004956061,0.0037524707,0.001896138,0.0022177612,0
10683878_695625313865910_890846934_n.jpg,0.35339314,0.23599535,0.1631755,0.0715054,0.084026195,0.028371159,0.019200234,0.00984824,0.01373506,0.005089781,0.004888429,0.004682408,0.0030858845,0.0019223712,0.0010808033,0
10684071_610977955679026_1348603897_n.jpg,0.3093429,0.19497345,0.19642523,0.08082972,0.08134619,0.03241399,0.043655306,0.016308837,0.01656485,0.00870417,0.009539793,0.0037702376,0.0030634354,0.0012814138,0.0017804994,0
106913078_947391229058149_2519620270333324043_n.jpg,0.4221592,0.19558452,0.15679015,0.074575566,0.066474676,0.020991176,0.018419174,0.00948084,0.0134807415,0.007086404,0.007365954,0.002811737,0.002260816,0.0013664118,0.0011525284,0
106921571_1038282929919517_5031220049443079822_n.jpg,0.27911222,0.21807384,0.21055184,0.05864339,0.11163317,0.02171918,0.03684004,0.013102819,0.016911766,0.015276486,0.008127318,0.0026049959,0.004134972,0.00065155147,0.0026164674,0
10707203_922694954427359_2001717642_n.jpg,0.27015126,0.23734212,0.20370749,0.079473734,0.07265346,0.026762018,0.040886585,0.014959784,0.02687316,0.0065544876,0.0069982945,0.005684863,0.003631024,0.0026988008,0.0016229235,0
10724067_721633107892455_608126697_n.jpg,0.32112697,0.20049086,0.18686463,0.10161978,0.07772822,0.029917628,0.038416214,0.007307568,0.01534157,0.0063707414,0.0058232294,0.0027350443,0.0032359005,0.0016600754,0.0013615817,0
10724097_774439439282937_417122602_n.jpg,0.26054054,0.21004796,0.19920135,0.10823621,0.0884944,0.04076359,0.036133084,0.014537828,0.015129496,0.0073376615,0.0077410103,0.0036033804,0.004207406,0.0017276673,0.002298407,0
10724892_684124335018645_352954136_n.jpg,0.3607418,0.24878173,0.13826329,0.06952514,0.0721304,0.026819756,0.027455745,0.0157115,0.0154068405,0.0073687984,0.0076525486,0.0038349396,0.0028479274,0.001436446,0.002023109,0
10725009_930781503601967_894634559_n.jpg,0.28173155,0.24326114,0.16906622,0.095295146,0.08484244,0.03315667,0.03749769,0.013582581,0.016636604,0.006512756,0.007955262,0.0034140109,0.0032786368,0.0020094065,0.0017598676,0
10725061_1525148347727498_667299691_n.jpg,0.35878718,0.20235473,0.1616903,0.08050421,0.08154132,0.03567436,0.031049708,0.011639952,0.015352049,0.0047100154,0.0058853854,0.0046188245,0.0033170776,0.0010775488,0.0017972912,0
10727643_635093093268401_981430206_n.jpg,0.32827067,0.19778053,0.21152721,0.09460304,0.060667522,0.026564775,0.029864717,0.014981016,0.016371105,0.006675357,0.004873511,0.0028813188,0.0028755513,0.0010286791,0.0010349215,0
10727713_587837197989443_433977105_n.jpg,0.31644475,0.13671336,0.23474085,0.11387889,0.07619829,0.030364025,0.03377248,0.011283271,0.01790224,0.007995572,0.009192599,0.005112732,0.0028387166,0.0016723794,0.00188985,0
10729346_405359309614753_711113851_n.jpg,0.29884827,0.23665637,0.1637676,0.07199493,0.100452065,0.03024459,0.031350616,0.01891952,0.017433194,0.008056952,0.008831482,0.004507743,0.004380605,0.002265503,0.0022905595,0
10731986_598051030298935_1580265756_n.jpg,0.2988119,0.20959741,0.16996722,0.0921477,0.08437977,0.038837396,0.038767576,0.015942916,0.019002175,0.008283912,0.010327237,0.0044651343,0.004581811,0.0021981187,0.002689692,0
10747739_590938814366271_1520358334_n.jpg,0.28061774,0.2042186,0.1878729,0.09568715,0.0911576,0.03328698,0.036567375,0.01602399,0.020606492,0.008900119,0.010385837,0.0051194527,0.004438764,0.002288608,0.0028283715,0
10747953_739907832762424_8841472_n.jpg,0.32228708,0.2319243,0.1831043,0.073786706,0.08404096,0.028272348,0.02449654,0.013560763,0.016623659,0.007197866,0.006330473,0.0030491725,0.0029171517,0.0009346391,0.0014740047,0
10748197_789085551165339_88886402_n.jpg,0.46254966,0.15066978,0.16704243,0.039536037,0.08761691,0.031573813,0.019980166,0.008840988,0.015615161,0.004546928,0.0028938535,0.0043568886,0.0029718045,0.0006287621,0.0011768402,0
107554850_596921964586313_5896298227628781918_n.jpg,0.31372878,0.27879718,0.15160707,0.073045105,0.07169136,0.024825905,0.035286438,0.014100475,0.015663216,0.0068996903,0.005674846,0.0037586396,0.0027076101,0.00078207516,0.0014316033,0
10755737_558988674231759_1157297351_n.jpg,0.30763042,0.27163395,0.13091423,0.08956846,0.091189094,0.029957864,0.03335618,0.013966212,0.011205143,0.0055653085,0.0064064967,0.0030000333,0.0024877388,0.0012767981,0.0018419762,0
10785037_341591752689375_866856967_n.jpg,0.2844581,0.22986874,0.17784174,0.10025075,0.07395574,0.032552566,0.035627972,0.016022647,0.01849305,0.007504954,0.010375343,0.00518525,0.003394736,0.0019186442,0.0025497552,0
10787783_408103709337386_1029898553_n.jpg,0.33283317,0.25367752,0.16895695,0.06096717,0.0685469,0.03516748,0.032648336,0.012197302,0.014653523,0.005814869,0.005742733,0.0035337952,0.0028922383,0.0010200805,0.0013479595,0
10788040_884371418264075_155805717_n.jpg,0.32482192,0.20343971,0.16290918,0.08476756,0.084763184,0.040408876,0.031552207,0.01773559,0.021013103,0.008501984,0.008792936,0.003756601,0.003927584,0.0015195825,0.0020899512,0
10802508_395997353882483_1589861498_n.jpg,0.3065601,0.231962,0.17684163,0.08383462,0.08216276,0.025594268,0.030683028,0.0139778815,0.018405247,0.009562359,0.007911313,0.003873895,0.0030288107,0.0033069598,0.0022951488,0
10802635_949116481843608_571258281_n.jpg,0.40450206,0.26655254,0.15563466,0.05353418,0.040360074,0.02427471,0.01572348,0.011576649,0.014487512,0.004455246,0.003295718,0.0019223696,0.0015398827,0.0006519718,0.00148895,0
10802778_394743570687971_657185884_n.jpg,0.24531539,0.21355748,0.18945661,0.09505078,0.11059376,0.0338761,0.042440426,0.017986648,0.018685358,0.010655229,0.0092988005,0.0041074874,0.0042975736,0.0024079229,0.0022704445,0
10808483_1013228358703645_122930474_n.jpg,0.26259646,0.24820922,0.17128278,0.09879343,0.0801962,0.03708149,0.042151738,0.016475253,0.01832987,0.00728071,0.007805912,0.0033598593,0.0029894637,0.0015729656,0.001874678,0
10808979_558422280968541_1292835745_n.jpg,0.27677494,0.19000673,0.23955274,0.09596734,0.08039639,0.029594893,0.032892354,0.015173321,0.01687824,0.0067532724,0.0069828997,0.003306704,0.0023850389,0.0015215197,0.0018136685,0
10809024_389728784535982_1670315979_n.jpg,0.27677855,0.23503834,0.18325292,0.08462234,0.08389595,0.03780994,0.0370784,0.016934419,0.016668193,0.008349657,0.0077770357,0.0035230229,0.003974376,0.0020907845,0.0022061574,0
10809794_811789095550880_212733774_n.jpg,0.27940172,0.2873089,0.15688059,0.06831796,0.08294482,0.029725576,0.037942465,0.010978875,0.017406184,0.008008934,0.008570936,0.0042933803,0.0036855799,0.0024648318,0.0020692148,0
10817913_1820828251476896_309479194_n.jpg,0.2921675,0.30372414,0.13564943,0.06750886,0.06759199,0.03703968,0.037254024,0.016806616,0.017956696,0.0074093314,0.0060390946,0.004982759,0.0031689566,0.0012757402,0.0014250681,0
10817955_323566487838454_967101880_n.jpg,0.27304605,0.250692,0.16045496,0.081983514,0.09037056,0.036974154,0.038048673,0.016479619,0.02047144,0.008340607,0.009645804,0.0045795054,0.003993731,0.0025687178,0.0023507047,0
10831981_1510225502598077_452579772_n.jpg,0.20971961,0.2509882,0.19579954,0.13816479,0.0656074,0.03961753,0.0397328,0.016885618,0.016201394,0.007928549,0.0089534875,0.0040990766,0.0030151417,0.0017445108,0.0015424587,0
10838399_810416315673154_1155516420_n.jpg,0.25365105,0.24867693,0.18896292,0.081013516,0.08820644,0.03493299,0.037793264,0.016874462,0.019713098,0.008098076,0.008978836,0.0043580043,0.00430821,0.002101035,0.0023311514,0
10838429_298772910332125_1299344272_n.jpg,0.33405566,0.19711061,0.19457343,0.07608505,0.07986754,0.03321377,0.032142315,0.013652566,0.016907856,0.0059719943,0.0066666463,0.0037158893,0.0029371872,0.0015712652,0.0015282882,0
10838831_367090546797090_1982529940_n.jpg,0.27484867,0.2032143,0.20755701,0.08622959,0.08822401,0.042380437,0.035913955,0.015689017,0.018175732,0.007476881,0.008525764,0.0037845105,0.003587705,0.0019050686,0.0024874164,0
10848117_940337635977212_990190310_n.jpg,0.32042783,0.20474795,0.18333805,0.08126085,0.07925835,0.034290355,0.03761146,0.014420171,0.020821795,0.006388403,0.008067094,0.0036337182,0.0027163976,0.0012475087,0.001770038,0
10852630_736446366439606_2027659893_n.jpg,0.27514282,0.23596826,0.17422134,0.10007489,0.089129165,0.033492368,0.03327545,0.013474981,0.019111205,0.0072156806,0.006973534,0.004407206,0.0032045576,0.0018231266,0.0024853894,0
10852795_824978464233207_1298353983_n.jpg,0.4656947,0.2902748,0.09851839,0.036703233,0.044646207,0.008614215,0.013188021,0.012954247,0.009867428,0.006415903,0.004354052,0.0038011628,0.003106193,0.00039395652,0.0014675523,0
10859967_714136745374086_821745290_n.jpg,0.3977924,0.16638453,0.18367352,0.067592226,0.07593592,0.037337787,0.025732145,0.0071567404,0.02002157,0.005243146,0.004141087,0.004443069,0.002878529,0.00067825307,0.0009891312,0
10864814_800451816659001_983312872_n.jpg,0.31697094,0.19904575,0.17498076,0.0669045,0.08680383,0.050746616,0.049249545,0.015892686,0.016449261,0.006079056,0.006339355,0.0036266479,0.0032942696,0.0017985913,0.0018182244,0
10890780_1696870080539505_1802373756_n.jpg,0.39986452,0.23355693,0.17326568,0.046785768,0.061057948,0.015273757,0.023670726,0.015750624,0.013805907,0.007108847,0.0031852687,0.003392664,0.0019454507,0.00048041635,0.00085551426,0
10894998_346790932195614_161173364_n.jpg,0.2522087,0.21567003,0.18313536,0.1104132,0.08532394,0.045144703,0.044873342,0.014751051,0.019051231,0.008272199,0.009001375,0.004209622,0.0035634027,0.0020233414,0.0023584873,0
10895053_768758533159829_491829555_n.jpg,0.31376043,0.22500527,0.18914364,0.08034406,0.07750505,0.02998078,0.03227156,0.012619361,0.014578037,0.007002337,0.0069114077,0.0046274858,0.003388905,0.001319758,0.0015419686,0
10895435_714121348695381_493578518_n.jpg,0.24914701,0.25629508,0.18149002,0.08016802,0.08065372,0.039422475,0.046106867,0.013167361,0.018875794,0.00904875,0.01086711,0.004387526,0.0047362796,0.002761311,0.002872684,0
10898960_893371434031024_320722723_n.jpg,0.2272837,0.44940934,0.086515,0.07862233,0.05462943,0.03285758,0.015227751,0.004159053,0.018562933,0.004010774,0.008581484,0.008794884,0.0049197604,0.0026505252,0.0037754818,0
